datetime,near_open,near_high,near_low,near_close,near_vol,near_hold,symbol_x,far_open,far_high,far_low,far_close,far_vol,far_hold,symbol_y,product,near_symbol,far_symbol,raw_basis,raw_annualized_rate,dividend_adjusted_basis,adj_annualized_rate,dividend_between,days_to_near_expiry,days_to_far_expiry,near_expiry,far_expiry
2026-03-25 14:40:00,7559.0,7560.4,7543.0,7549.8,189,152177,IC2606,7380.0,7381.4,7365.4,7372.0,3,66357,IC2609,IC,IC2606,IC2609,-177.80000000000018,-9.445996531747157,-159.80000000000018,-8.489708918859368,18.0,55,146,2026-06-19,2026-09-18
2026-03-25 14:45:00,7548.6,7555.0,7548.0,7550.6,180,152433,IC2606,7370.6,7376.0,7370.0,7371.2,137,66400,IC2609,IC,IC2606,IC2609,-179.40000000000055,-9.529990048094596,-161.40000000000055,-8.573803755643636,18.0,55,146,2026-06-19,2026-09-18
2026-03-25 14:50:00,7550.8,7561.8,7549.0,7559.4,1258,152739,IC2606,7371.6,7380.0,7370.0,7379.6,198,66448,IC2609,IC,IC2606,IC2609,-179.79999999999927,-9.540119906021923,-161.79999999999927,-8.58504672299414,18.0,55,146,2026-06-19,2026-09-18
2026-03-25 14:55:00,7560.0,7560.0,7550.8,7551.0,591,153136,IC2606,7380.0,7380.0,7370.8,7374.6,175,66559,IC2609,IC,IC2606,IC2609,-176.39999999999964,-9.370129274777645,-158.39999999999964,-8.41399363449421,18.0,55,146,2026-06-19,2026-09-18
2026-03-25 15:00:00,7550.8,7552.6,7528.4,7530.0,3449,153519,IC2606,7374.0,7375.4,7355.0,7355.0,213,66635,IC2609,IC,IC2606,IC2609,-175.0,-9.321687608540197,-157.0,-8.36288545451892,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 09:35:00,7512.6,7550.0,7509.2,7529.8,7192,149722,IC2606,7335.2,7374.8,7330.2,7355.2,1293,65917,IC2609,IC,IC2606,IC2609,-174.60000000000036,-9.300627922636494,-156.60000000000036,-8.341800301746135,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 09:40:00,7529.4,7557.8,7529.4,7556.8,2821,148602,IC2606,7358.4,7381.8,7356.0,7381.6,520,65737,IC2609,IC,IC2606,IC2609,-175.19999999999982,-9.299244054696088,-157.19999999999982,-8.343842268254708,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 09:45:00,7556.8,7573.6,7533.4,7540.0,3044,147245,IC2606,7379.2,7397.2,7358.0,7363.6,520,65520,IC2609,IC,IC2606,IC2609,-176.39999999999964,-9.38379922464801,-158.39999999999964,-8.426268691520661,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 09:50:00,7537.4,7551.6,7533.0,7536.6,1924,146600,IC2606,7363.6,7376.2,7356.6,7363.8,364,65379,IC2609,IC,IC2606,IC2609,-172.80000000000018,-9.196440053855873,-154.80000000000018,-8.238477548245887,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 09:55:00,7536.6,7554.0,7526.2,7550.6,1555,146019,IC2606,7363.8,7379.6,7353.0,7375.8,317,65253,IC2609,IC,IC2606,IC2609,-174.80000000000018,-9.285631328912665,-156.80000000000018,-8.329445036461705,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:00:00,7550.4,7572.2,7550.0,7571.2,1682,145480,IC2606,7375.8,7395.2,7374.6,7392.8,228,65112,IC2609,IC,IC2606,IC2609,-178.39999999999964,-9.451083574075945,-160.39999999999964,-8.497498908530165,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:05:00,7564.0,7578.8,7555.6,7563.4,1695,145201,IC2606,7392.8,7399.8,7381.2,7385.2,285,64958,IC2609,IC,IC2606,IC2609,-178.19999999999982,-9.450223996592023,-160.19999999999982,-8.49565591612818,18.0,55,146,2026-06-19,2026-09-18
2026-03-26 10:10:00,7564.4,7570.2,7555.6,7556.2,1116,144982,IC2606,7391.6,7395.0,7380.2,7381.8,260,64806,IC2609,IC,IC2606,IC2609,-174.39999999999964,-9.257516787756835,-156.39999999999964,-8.302039137644316,18.0,55,146,2026-06-19,2026-09-18
